coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sun Nov 01 03:53:13 +0000 2020,Hydroxychloroquine,https://twitter.com/BeyondLove2010/status/1322748502850621440/photo/1,https://www.sciencedirect.com/science/article/pii/S0924857920304258 https://twitter.com/ElPasoTXGov/status/1322537667003863040,0,1322748502850621440,,,,en,,false,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","There are so many impressive test results, case studies, peer-reviewed reports, clinicians, epidemiologists &amp; researchers that have PROVED the efficacy of #Hydroxychloroquine the mortality rates are on the anti-science scoffers. @POTUS tried —you laughed.
https://t.co/1liTYllj5j https://t.co/wBRTjDi1fY https://t.co/gJjPBpymPz",https://twitter.com/BeyondLove2010/status/1322748502850621440,Fri Feb 10 08:51:58 +0000 2012,BeyondLove2010,false,Wherever we stand ... We stand with Israel! Forever the LORD has placed His Name in Jerusalem to send forth His Word ... the plumb line. #GrokkingGod,10601,199,1215,30,Rim Country Arizona USA,BeyondLove2010,BeyondLove2010,14244,,http://beyondlove2010.blogspot.com,false
,Sun Nov 01 03:52:42 +0000 2020,,,https://cryptonetwork.news/experts-theres-no-evidence-that-covid19-can-be-transmitted-thru-food/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost,0,1322748375972806657,,,,en,,false,0,,,"<a href=""https://revive.social/"" rel=""nofollow"">Revive Social App</a>",Experts: There’s No Evidence That COVID19 Can Be Transmitted Thru Food https://t.co/GtGceOM9in,https://twitter.com/CryptonetworkN/status/1322748375972806657,Mon Jul 06 09:26:36 +0000 2020,CryptonetworkN,false,"Facebook: https://t.co/iACm2FEAYO
Instagram: https://t.co/BqKHsPnnqd",60,22,59,0,,CryptoNetwork.News,CryptonetworkN,3057,,https://cryptonetwork.news/,false
,Sun Nov 01 03:52:53 +0000 2020,,,https://twitter.com/UberFacts/status/1322618032548503553,0,1322748421833449472,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We need more https://t.co/5hzRhIggmc,https://twitter.com/LateNightBryce/status/1322748421833449472,Sun Jul 06 23:38:25 +0000 2014,LateNightBryce,false,the feeling | 21,6452,198,411,0,,LATENIGHT,LateNightBryce,4140,,https://youtu.be/U6DBxYfmV3A,false
,Sun Nov 01 03:53:14 +0000 2020,asia australia business cases coronavirus disea,,http://biedex.markets/asia-today-australia-reports-no-new-local-cases-in-months/?feed_id=121642&_unique_id=5f9e312a72349,0,1322748508584161281,,,,en,,false,0,,,"<a href=""https://www.fs-poster.com"" rel=""nofollow"">FS Poster</a>","Asia Today: Australia reports no new local cases in months#stockmarkets#2019-2020_coronavirus_pandemic #asia #australia #business #cases #coronavirus #disea...
https://t.co/KK1m87CnVi",https://twitter.com/biedexmarkets/status/1322748508584161281,Fri Feb 13 16:02:18 +0000 2009,biedexmarkets,false,"https://t.co/FYvGLvKcL3 #TechnicalAnalysis, #Stockmarkets Insights, #trading ideas #TradingTools, #Financialnews. #Crypto and #TradingIdeas  for you selected!",8896,3925,4903,115,"London, England",Biedex Markets,biedexmarkets,344073,,https://www.biedex.markets,false
,Sun Nov 01 03:52:46 +0000 2020,,,https://twitter.com/GregHuntMP/status/1322747417545084928,2,1322748389155459074,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",OMG this is as patronising as hell UGH https://t.co/52b0Q6Yvcm,https://twitter.com/lizoluwi/status/1322748389155459074,Sat Apr 18 10:45:58 +0000 2015,lizoluwi,false,"Survivor of child abuse and DV. Mother; 3 beautiful children. Student. Rebuilding my life, 1 day at a time. .",34074,1003,906,48,Sydney,Liz Brown,lizoluwi,64189,,,false
,Sun Nov 01 03:52:58 +0000 2020,MurdererInChief,https://twitter.com/LaylaFanucci/status/1322748441953361920/photo/1,,0,1322748441953361920,realDonaldTrump,1322693185663987700,25073877,en,,true,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@realDonaldTrump A group of Stanford University economists estimates that there have been at least 30,000 coronavirus infections and 700 deaths as a result of 18 campaign rallies President Trump held between June and September. #MurdererInChief https://t.co/WQL9hv6ODK",https://twitter.com/LaylaFanucci/status/1322748441953361920,Wed Nov 16 12:59:30 +0000 2011,LaylaFanucci,false,Layla Fanucci is an International Artist and author most famous for her unique cityscapes paintings.,30547,385,551,8,"St Helena, California",Layla Fanucci,LaylaFanucci,95534,,http://laylafanucci.com,false
,Sun Nov 01 03:53:08 +0000 2020,nursetwitter medtwitter FOAMed FOANed COVID19 covid2019 nursing nurses,https://twitter.com/oslertech/status/1322748483749646336/photo/1,https://oslercommunity.com/s/up-skilling-pathways,0,1322748483749646336,,,,en,,false,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","COVID-19 has pushed Intensive Care resources to the brink. 

Osler's FREE ICU up-skilling online pathways helps your reinforcements get ready.

https://t.co/mm2zUiM0BQ

#nursetwitter #medtwitter #FOAMed #FOANed #COVID19 #covid2019 #nursing #nurses https://t.co/dl83ypYggh",https://twitter.com/oslertech/status/1322748483749646336,Tue Dec 02 21:39:52 +0000 2014,oslertech,false,Free online learning and CPD certification for clinical healthcare workers,950,788,2787,45,Global,Osler,oslertech,8408,,https://oslercommunity.com,false
,Sun Nov 01 03:52:30 +0000 2020,,,,0,1322748325536309248,realDonaldTrump,1322746973443760000,25073877,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@realDonaldTrump @BreitbartNews President Trump's attack on doctors came on a day when the US marked a new global record for daily coronavirus cases and 17 states were seeing record hospitalizations, writes Maeve Reston",https://twitter.com/Trumpdontcare2/status/1322748325536309248,Tue Sep 22 17:22:26 +0000 2020,Trumpdontcare2,true,,139,5,19,0,,Trumpdontcare,Trumpdontcare2,6356,,,false
,Sun Nov 01 03:52:53 +0000 2020,COVID19 Covid19UK,,,0,1322748421757902848,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Is the post office classed as an essential business? #COVID19 #Covid19UK,https://twitter.com/nametolast/status/1322748421757902848,Mon Mar 11 10:54:54 +0000 2019,nametolast,false,"if things are tough,
im always here for a chat #bekind 

🇯🇲✌🏿",2311,15,138,0,Earth,JF,nametolast,960,,,false
,Sun Nov 01 03:52:46 +0000 2020,,,https://gyanijosh.com/18-trump-rallies-estimated-to-have-led-to-over-30000-covid-19-cases-700-deaths-stanford-study/,0,1322748392297123840,,,,en,,false,0,,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","18 Trump Rallies Estimated to Have Led to Over 30,000 Covid-19 Cases, 700 Deaths: Stanford Study https://t.co/z6oqt0xQQ0",https://twitter.com/Gyanijosh/status/1322748392297123840,Sat Jun 17 02:35:09 +0000 2017,Gyanijosh,false,"#Gyanijosh  
#Technical      #Technology
#5G   #India   #World
#News   #TechNews   #Sports",23,49,77,0,India,Gyanijosh,Gyanijosh,5700,,https://gyanijosh.com,false
,Sun Nov 01 03:52:24 +0000 2020,COVID19,,,0,1322748297736454144,Surgeon_General,1322655232086712300,455024343,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Surgeon_General Just had a heartbreaking talk with my dad. 💔 His boss is holding rallies &amp; he can’t understand how his actions could impact people that “are fucking stupid”/ why I won’t let him speak up. He’s so upset. 😞Sucks to be a teenager - but it sucks more to spread #COVID19...,https://twitter.com/robspinosa/status/1322748297736454144,Wed Nov 11 23:11:01 +0000 2009,robspinosa,false,"Ex-glam rock guitarist, family man, 14x Ironman triathlete, real estate finance pro, cat whisperer and lib snowflake.",14129,937,753,21,"Marin County, CA",Rnnn'w/ThDvl,robspinosa,6056,,http://darkhorserunning.blog,false
,Sun Nov 01 03:52:53 +0000 2020,,,https://youtu.be/ILivLB5FFtY,1,1322748421506244608,,,,en,,false,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Thanks @GovHolcomb 
Strange Halloween due to COVID-19 https://t.co/dJCONosOxD via @YouTube",https://twitter.com/ezduzit63/status/1322748421506244608,Tue Nov 16 19:08:54 +0000 2010,ezduzit63,false,"Disciples of Christ Denomination, Humanitarian Bias,People Lover; My prayer is to serve others in the flesh, mind and by Spirit.  TRUMP!🙏💪👍👊",67809,3158,4726,39,,EZ,ezduzit63,282042,,https://twitter.com/ezduzit63,false
,Sun Nov 01 03:53:08 +0000 2020,America Biden TrumpVirus COVID19 Trump2020 ElectionDay,,,0,1322748483745599489,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#America's next civil war. COMING SOON. #Biden #TrumpVirus #COVID19 #Trump2020 #ElectionDay,https://twitter.com/Saltandcharity/status/1322748483745599489,Fri Aug 14 00:55:35 +0000 2020,Saltandcharity,false,"Would you still follow Jesus if it were illegal?
John 6:47: Verily, verily I say unto you, he that BELIEVETH on me hath everlasting life.
KJV, OSAS, IFB",27,15,0,0,Heaven (Romans 4:5),Salt And Charity,Saltandcharity,168,,http://thegospelvideo.com,false
,Sun Nov 01 03:53:05 +0000 2020,,,https://pressnewsagency.org/pml-n-stalwart-musadik-malik-contracts-covid-19/,0,1322748469665132545,,,,en,,true,0,,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",PML-N stalwart Musadik Malik contracts COVID-19 https://t.co/9ykr2mbIlF,https://twitter.com/PressNewsAgency/status/1322748469665132545,Sun Dec 22 07:28:24 +0000 2019,PressNewsAgency,false,"Press News Agency is Global News Network.
 Providing the most up-to-date and high quality News to the right people at the right time.",239,25,207,1,,PressNewsAgency,PressNewsAgency,64312,,https://PressNewsAgency.org,false
,Sun Nov 01 03:52:31 +0000 2020,Obama TrumpHasNoPlan coronavirus JoeBidenLockUpDonaldTrump TrumpTrialForCoronavirusDeaths,https://twitter.com/trumpdumpcare/status/1322748326043881473/photo/1,,1,1322748326043881473,thehill,1322746435062751200,1917731,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@thehill .@thehill 
If #Obama was still president 300,000 Americans would be alive today, all of them killed by #TrumpHasNoPlan #coronavirus 

#JoeBidenLockUpDonaldTrump 
#TrumpTrialForCoronavirusDeaths https://t.co/OJ4Gk68DL4",https://twitter.com/trumpdumpcare/status/1322748326043881473,Tue Feb 07 15:02:02 +0000 2017,trumpdumpcare,false,"If 100,000 dead bodies will not open your eyes that we have a #Russian in the #WhiteHouse, maybe the #TrumpTrialForCoronavirusDeaths will 
#FBR
#NancyPelosi",26782,6410,7022,17,United States,Trumpdumpcare #TrumpTrialForCoronavirusDeaths,trumpdumpcare,38229,,http://trumpdumpcare.com,false
,Sun Nov 01 03:52:45 +0000 2020,,,https://twitter.com/thehill/status/1322413254476500993,0,1322748387326910464,,,,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Everyone gets superpowers!
😂 https://t.co/p5THbFOOM6",https://twitter.com/AdamJoshDotCom/status/1322748387326910464,Fri Aug 20 15:01:23 +0000 2010,AdamJoshDotCom,false,Vegan | Technician | Father | Songwriter | Investor $SOLO $MU $GE $TSLA $AAPL,45882,25006,222,202,Niagara,Adam,AdamJoshDotCom,146045,,http://mindballs.org,false
,Sun Nov 01 03:52:26 +0000 2020,,,,11,1322748306930298880,,,,en,,,23,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Do you think the Democrats are crying because more people didn't die from Covid-19 because EXPERT SCIENTISTS AND DOCTORS found ways to defeat Covid-19?

(I REALLY BELIEVE THAT COVID-19 WAS CREATED IN CHINA TO TRY TO DESTROY TRUMP)!",https://twitter.com/vicksiern/status/1322748306930298880,Tue Oct 23 04:10:49 +0000 2012,vicksiern,false,#MAGA. I will spend as much time trying to save America from Socialism as I can so my children and grandchildren will continue to have the freedom.,137337,28600,29538,46,,vicki cecilX,vicksiern,157728,,,false
,Sun Nov 01 03:52:50 +0000 2020,MurdererInChief,https://twitter.com/LaylaFanucci/status/1322748408927461376/photo/1,,0,1322748408927461376,realDonaldTrump,1322700188624932900,25073877,en,,true,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@realDonaldTrump A group of Stanford University economists estimates that there have been at least 30,000 coronavirus infections and 700 deaths as a result of 18 campaign rallies President Trump held between June and September. #MurdererInChief https://t.co/h60zdhhNul",https://twitter.com/LaylaFanucci/status/1322748408927461376,Wed Nov 16 12:59:30 +0000 2011,LaylaFanucci,false,Layla Fanucci is an International Artist and author most famous for her unique cityscapes paintings.,30547,385,551,8,"St Helena, California",Layla Fanucci,LaylaFanucci,95534,,http://laylafanucci.com,false
,Sun Nov 01 03:52:54 +0000 2020,,,,1,1322748424895164417,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Covid-19 gonna be crazy after this weekend .. all cuz y’all wanted to go out and play dress up with no masks ...,https://twitter.com/JuniorBrokerBae/status/1322748424895164417,Fri Aug 14 08:07:30 +0000 2009,JuniorBrokerBae,false,#𝓝𝓨𝓖 🏈 | #𝓕𝓸𝓸𝓭𝓲𝓮 🍽| #𝓖𝓮𝓶𝓲𝓷𝓲♊️|#𝓢𝓮𝓵𝓯𝓲𝓮𝓠𝓾𝓮𝓮𝓷👩🏽‍🦱| #𝓑𝓸𝓭𝔂𝓟𝓸𝓼𝓲𝓽𝓲𝓿𝓮 👙| #BLM🖤,7386,1403,483,43,"New York, USA",𝓓𝓪𝔃𝔃𝓵𝓲𝓷𝓰 𝓚𝓲𝓶𝓶𝓲𝓮,JuniorBrokerBae,132773,,http://Instagram.com/dazzlingkimmie,false
,Sun Nov 01 03:52:50 +0000 2020,GOARN Outbreak,,https://twitter.com/WHOWPRO/status/1322115387727622145,1,1322748407904038914,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Big thanks to #GOARN colleagues @WHO @WHOWPRO and @NCGM1868 !!

I truly enjoyed 2 day-online-WS, which allowed me to join even while I am on the field in the evening time.

I look forward to Tier 2.0 training as well as future deployment for #Outbreak Response!! https://t.co/ivMZMEdegp",https://twitter.com/drmasa_japan/status/1322748407904038914,Fri Nov 08 15:00:09 +0000 2019,drmasa_japan,false,"Public Health Physician from 🇯🇵 | Currently in Manila 🇵🇭, previously worked in 🇳🇬 for Wild Polio-Free Africa | Views are mine | 日本語と英語で",367,283,174,1,"Philippines, Asia, Earth",DrMasa_Asia,drmasa_japan,162,,,false
,Sun Nov 01 03:52:31 +0000 2020,DonaldTrump coronavirus,,https://www.dtnext.in/News/World/2020/11/01081216/1259683/18-Trump-rallies-estimated-to-have-led-to-over-30000-.vpf,0,1322748328807854080,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","About 18 election rallies by President #DonaldTrump are estimated to have lead to more than 30,000 confirmed cases of #coronavirus and likely led to more than 700 deaths, a new study by Stanford University researchers said.

https://t.co/mfIx0vzdVY",https://twitter.com/dt_next/status/1322748328807854080,Fri Oct 23 12:33:47 +0000 2015,dt_next,false,English language newspaper by the Daily Thanthi Group,147,6555,426,698,"Chennai, India",DT Next,dt_next,135710,,http://www.dtnext.in/,true
,Sun Nov 01 03:52:23 +0000 2020,COVID19,,,1,1322748292384645120,GOP,1322735123507404800,11134252,en,,,2,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@GOP @realDonaldTrump 90,000 new #COVID19  per day
230,000 deaths no memorial service
7,422,454 unemployed
Trump funnels 340 million to his golf clubs
Trump sell National parks to lumber and mining
545 children ripped from parents
Suing to end ACA",https://twitter.com/TMcdona65818419/status/1322748292384645120,Mon Nov 21 14:27:24 +0000 2016,TMcdona65818419,false,Old Lady that cares about our country and my grandchildren's future.  I believe money buys too many votes! Independent voter looking for integrity!,134328,618,795,0,"Virginia, USA",TMcdonald,TMcdona65818419,14387,,,false
,Sun Nov 01 03:53:06 +0000 2020,Covid19 COVID19 West CoronavirusPandemic COVID19India coronavirus IndiaFightsCorona StayHome StaySafe,https://twitter.com/pihole_fosser/status/1322748474190946304/photo/1,,0,1322748474190946304,,,,en,,false,0,,,"<a href=""https://pihole.in"" rel=""nofollow"">fosserjo_pihole</a>","#Covid19 bot 
#COVID19 last 5 days stats #West Bengal
Confirmed Cases trend
27-Oct - 58
28-Oct - 60
29-Oct - 61
30-Oct - 59
31-Oct - 57
#CoronavirusPandemic #COVID19India #coronavirus #IndiaFightsCorona #StayHome #StaySafe https://t.co/BAXXyoMnW4",https://twitter.com/pihole_fosser/status/1322748474190946304,Tue May 17 12:53:37 +0000 2016,pihole_fosser,false,"Raspberry Pi bot, Covid 19 India Bot",5,0,5,1,,Fosserjo Pihole,pihole_fosser,27301,,,false
,Sun Nov 01 03:53:06 +0000 2020,TrumpRally VoteHimOut Election2020,,https://twitter.com/axios/status/1322626249533972480,4,1322748473838624771,,,,en,,false,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","an average of nearly 39 deaths per #TrumpRally. so tired of all the winning. 

#VoteHimOut #Election2020 https://t.co/Z9OYJ6YdLk",https://twitter.com/cartogeek/status/1322748473838624771,Thu Mar 12 13:38:36 +0000 2009,cartogeek,false,"professional cartographer, amateur tweeter. maps and meanderings. plans to live forever, or die trying.",3226,1365,299,126,a few acres of snow.,cartogeek,cartogeek,62521,,http://www.instagram.com/cartogeek,false
,Sun Nov 01 03:53:13 +0000 2020,,,https://twitter.com/business/status/1321432465404129280,0,1322748505933275137,,,,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Stop https://t.co/o4n4IgMvMs,https://twitter.com/Hart17t/status/1322748505933275137,Thu Aug 20 14:12:25 +0000 2020,Hart17t,false,"Patriot, Mom #WWG1WGAWW, music lover, #TRUMP2020🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🎵🎶🎼🎹🎆🎇🎊",15188,296,803,0,,President Elect 17t♥️Hart,Hart17t,5702,,,false
,Sun Nov 01 03:53:21 +0000 2020,,,,0,1322748538434936833,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Coronavirus should be called Trump Virus. @AOC @POTUS,https://twitter.com/mwaqassundhu/status/1322748538434936833,Sun Jun 30 16:48:50 +0000 2013,mwaqassundhu,false,"ہم نے جو طرز فغاں کی ہے قفس میں ایجاد 
فیضؔ گلشن میں وہی طرز بیاں ٹھہری ہے",6112,88,103,0,"Los Angeles, CA",Civilian Supremacy,mwaqassundhu,6340,,,false
